Order Date Time,Board Type,Quantity,Pick Pack Time,,,,
27/05/2023 17:12:26,C,6,5.46,,,,
27/05/2023 17:13:49,C,4,4.62,,,,
27/05/2023 17:20:24,C,2,4.11,,,,
27/05/2023 17:30:31,B,5,5.08,,,,
27/05/2023 17:33:37,C,3,4.84,,,,
27/05/2023 17:46:04,B,7,6.38,,,,
27/05/2023 17:46:37,B,6,5.94,,,,
27/05/2023 17:46:40,C,3,4.84,,,,
27/05/2023 17:52:21,C,5,5.85,,,,
27/05/2023 18:04:44,C,5,5.07,,,,
27/05/2023 18:05:57,B,7,6.58,,,,
27/05/2023 18:06:21,C,5,4.96,,,,
27/05/2023 18:13:01,C,2,3.95,,,,
27/05/2023 18:17:15,B,7,6.77,,,,
27/05/2023 18:52:52,C,3,4.66,,,,
27/05/2023 19:13:25,B,6,6.21,,,,
27/05/2023 19:13:30,B,2,3.89,,,,
27/05/2023 19:30:30,B,2,3.64,,,,
27/05/2023 19:32:48,B,6,6.51,,,,
27/05/2023 19:33:10,C,5,5.14,,,,
27/05/2023 19:39:36,C,4,4.53,,,,
27/05/2023 19:59:29,C,2,3.69,,,,
27/05/2023 20:00:19,C,6,6.05,,,,
27/05/2023 20:05:59,C,2,4.1,,,,
27/05/2023 20:06:10,C,4,4.61,,,,
27/05/2023 20:06:16,C,3,4.64,,,,
27/05/2023 20:15:50,C,3,4.45,,,,
27/05/2023 20:28:13,C,3,4.81,,,,
27/05/2023 20:34:34,C,3,4.75,,,,
27/05/2023 20:35:07,C,4,4.7,,,,
27/05/2023 20:45:29,B,6,6.25,,,,
27/05/2023 21:18:46,B,4,4.74,,,,
27/05/2023 21:19:44,C,3,4.28,,,,
27/05/2023 21:21:39,C,2,3.61,,,,
27/05/2023 21:28:00,B,8,6.35,,,,
27/05/2023 21:28:55,C,2,4.14,,,,
27/05/2023 21:30:21,B,7,6.93,,,,
27/05/2023 21:31:27,C,4,4.84,,,,
27/05/2023 21:37:36,C,3,4.41,,,,
27/05/2023 21:49:53,C,5,5.13,,,,
27/05/2023 21:57:59,B,6,6.3,,,,
27/05/2023 21:58:45,C,1,3.26,,,,
27/05/2023 22:00:09,C,3,4.13,,,,
27/05/2023 22:22:10,C,3,4.88,,,,
27/05/2023 22:27:10,B,4,4.71,,,,
27/05/2023 22:47:20,B,5,5.4,,,,
27/05/2023 22:51:50,B,4,5.17,,,,
27/05/2023 22:53:39,B,5,5.87,,,,
27/05/2023 23:01:55,B,6,6.31,,,,
27/05/2023 23:05:21,B,2,4.04,,,,
27/05/2023 23:07:04,B,4,5.34,,,,
27/05/2023 23:31:20,C,4,4.68,,,,
27/05/2023 23:33:48,C,2,4.36,,,,
27/05/2023 23:34:31,B,4,5.41,,,,
27/05/2023 23:49:07,C,3,4.4,,,,
28/05/2023 00:04:20,C,1,3.5,,,,
28/05/2023 00:05:55,C,3,4.61,,,,
28/05/2023 00:14:35,B,4,5.47,,,,
28/05/2023 00:27:25,B,2,3.77,,,,
28/05/2023 00:34:14,B,4,5.24,,,,
28/05/2023 00:36:48,C,3,4.68,,,,
28/05/2023 00:42:46,C,3,4.93,,,,
28/05/2023 00:46:56,C,6,5.88,,,,
28/05/2023 01:00:03,B,7,6.36,,,,
28/05/2023 01:00:08,B,5,5.01,,,,
28/05/2023 01:05:23,C,4,5.42,,,,
28/05/2023 01:23:47,B,2,3.75,,,,
28/05/2023 01:25:37,C,1,3.85,,,,
28/05/2023 01:29:20,B,5,5.72,,,,
28/05/2023 01:46:57,B,5,5.34,,,,
28/05/2023 01:53:03,C,3,4.91,,,,
28/05/2023 01:59:16,B,3,4.51,,,,
28/05/2023 02:14:14,C,5,5.62,,,,
28/05/2023 02:19:32,B,8,7.1,,,,
28/05/2023 02:30:46,C,3,4.16,,,,
28/05/2023 02:31:54,B,4,5.16,,,,
28/05/2023 02:37:47,B,4,5.22,,,,
28/05/2023 02:47:10,C,2,3.81,,,,
28/05/2023 02:49:44,B,3,4.41,,,,
28/05/2023 02:52:51,C,4,5,,,,
28/05/2023 02:54:40,C,4,4.65,,,,
28/05/2023 02:55:01,C,3,4.22,,,,
28/05/2023 02:55:21,C,2,4,,,,
28/05/2023 03:04:06,C,6,6.01,,,,
28/05/2023 03:06:42,B,4,5.3,,,,
28/05/2023 03:19:43,C,4,5.3,,,,
28/05/2023 03:31:54,C,2,3.87,,,,
28/05/2023 03:33:38,C,2,3.9,,,,
28/05/2023 03:39:50,C,3,4.29,,,,
28/05/2023 03:44:04,C,5,5.28,,,,
28/05/2023 03:45:17,C,1,3.25,,,,
28/05/2023 03:48:43,C,4,4.96,,,,
28/05/2023 03:52:12,C,4,4.96,,,,
28/05/2023 03:55:30,B,5,5.28,,,,
28/05/2023 04:15:51,C,3,4.16,,,,
28/05/2023 04:24:01,B,4,4.52,,,,
28/05/2023 04:26:39,C,5,5.24,,,,
28/05/2023 04:35:41,C,4,4.99,,,,
28/05/2023 04:36:40,C,5,5.18,,,,
28/05/2023 04:47:21,B,6,5.9,,,,
28/05/2023 04:53:17,C,4,5.22,,,,
28/05/2023 04:54:37,C,3,4.72,,,,
28/05/2023 04:56:09,C,4,4.89,,,,
28/05/2023 05:07:06,B,7,6.95,,,,
28/05/2023 05:11:11,B,7,7.07,,,,
28/05/2023 05:12:57,C,6,6.21,,,,
28/05/2023 05:17:48,B,1,3.66,,,,
28/05/2023 05:21:06,C,4,5.02,,,,
28/05/2023 05:28:07,C,4,4.64,,,,
28/05/2023 05:38:23,C,4,5.39,,,,
28/05/2023 05:39:04,C,2,4.06,,,,
28/05/2023 05:41:58,B,1,3.71,,,,
28/05/2023 05:44:08,B,8,7.57,,,,
28/05/2023 05:44:17,B,2,4.29,,,,
28/05/2023 05:53:06,C,1,3.36,,,,
28/05/2023 05:56:49,B,4,4.9,,,,
28/05/2023 05:57:51,C,4,4.67,,,,
28/05/2023 06:02:42,C,6,6.25,,,,
28/05/2023 06:14:44,C,4,4.76,,,,
28/05/2023 06:14:56,C,4,5.05,,,,
28/05/2023 06:22:12,B,4,4.66,,,,
28/05/2023 06:25:32,C,3,4.52,,,,
28/05/2023 06:31:56,B,4,4.51,,,,
28/05/2023 06:44:22,C,3,4.5,,,,
28/05/2023 06:44:55,B,2,3.69,,,,
28/05/2023 06:52:12,B,3,4.14,,,,
28/05/2023 07:02:10,C,1,3.34,,,,
28/05/2023 07:03:39,B,1,3.45,,,,
28/05/2023 07:04:05,C,5,5.83,,,,
28/05/2023 07:15:53,B,4,5.35,,,,
28/05/2023 07:20:07,C,2,3.79,,,,
28/05/2023 07:31:58,C,6,5.88,,,,
28/05/2023 07:36:20,C,4,5.13,,,,
28/05/2023 07:44:39,C,3,4.3,,,,
28/05/2023 07:56:50,C,6,6.42,,,,
28/05/2023 07:59:41,C,2,3.86,,,,
28/05/2023 08:09:39,A,3,4.15,,,,
28/05/2023 08:09:39,A,8,7.48,,,,
28/05/2023 08:09:39,A,13,8.8,,,,
28/05/2023 08:09:39,A,5,5.78,,,,
28/05/2023 08:09:39,A,6,5.6,,,,
28/05/2023 08:09:39,A,11,8.38,,,,
28/05/2023 08:09:39,A,7,6.41,,,,
28/05/2023 08:09:39,A,3,4.12,,,,
28/05/2023 08:09:39,A,3,4.28,,,,
28/05/2023 08:09:39,A,7,5.9,,,,
28/05/2023 08:09:39,A,6,6.25,,,,
28/05/2023 08:09:39,A,5,5.88,,,,
28/05/2023 08:09:39,A,9,7.2,,,,
28/05/2023 08:09:39,A,2,3.63,,,,
28/05/2023 08:09:39,A,3,4.15,,,,
28/05/2023 08:13:46,A,3,4.51,,,,
28/05/2023 08:13:48,A,2,3.87,,,,
28/05/2023 08:13:56,A,7,6.51,,,,
28/05/2023 08:15:15,A,3,4.15,,,,
28/05/2023 08:15:26,A,7,6.77,,,,
28/05/2023 08:16:04,A,4,5.25,,,,
28/05/2023 08:17:08,A,7,6.73,,,,
28/05/2023 08:18:02,A,3,4.6,,,,
28/05/2023 08:18:27,A,5,5.98,,,,
28/05/2023 08:54:31,A,8,7.15,,,,
28/05/2023 08:54:45,A,4,4.87,,,,
28/05/2023 08:55:01,A,1,3.73,,,,
28/05/2023 08:55:02,A,12,9.24,,,,
28/05/2023 08:55:23,A,13,9.72,,,,
28/05/2023 08:55:28,A,2,4.18,,,,
28/05/2023 08:56:08,A,9,8.07,,,,
28/05/2023 08:56:46,A,3,4.79,,,,
28/05/2023 08:56:47,A,7,6.21,,,,
28/05/2023 08:57:08,A,9,7.78,,,,
28/05/2023 08:57:23,A,8,7.63,,,,
28/05/2023 08:57:39,A,4,4.85,,,,
28/05/2023 08:58:05,A,3,4.13,,,,
28/05/2023 09:15:31,A,7,6.15,,,,
28/05/2023 09:15:58,A,4,4.57,,,,
28/05/2023 09:16:34,A,3,4.47,,,,
28/05/2023 09:16:38,A,5,5.75,,,,
28/05/2023 09:16:39,A,3,4.79,,,,
28/05/2023 09:17:46,A,4,4.72,,,,
28/05/2023 09:18:31,C,1,3.24,,,,
28/05/2023 09:18:56,C,3,4.84,,,,
28/05/2023 09:21:02,B,7,6.37,,,,
28/05/2023 09:21:30,C,4,5.03,,,,
28/05/2023 09:21:46,C,3,4.48,,,,
28/05/2023 09:23:47,B,6,6.44,,,,
28/05/2023 09:26:15,C,2,4.31,,,,
28/05/2023 09:26:32,C,2,3.93,,,,
28/05/2023 09:27:24,C,2,3.87,,,,
28/05/2023 09:30:14,C,2,4.1,,,,
28/05/2023 09:30:28,B,10,8.28,,,,
28/05/2023 09:30:33,C,4,5.13,,,,
28/05/2023 09:31:16,C,2,4.35,,,,
28/05/2023 09:34:20,A,3,4.57,,,,
28/05/2023 09:35:37,A,2,4.25,,,,
28/05/2023 09:51:56,C,5,5.16,,,,
28/05/2023 09:56:16,C,4,5.17,,,,
28/05/2023 10:04:47,A,4,5.08,,,,
28/05/2023 10:04:47,A,4,4.7,,,,
28/05/2023 10:05:35,A,2,3.78,,,,
28/05/2023 10:36:03,B,2,3.84,,,,
28/05/2023 10:58:17,B,2,3.79,,,,
28/05/2023 10:59:24,B,3,4.38,,,,
28/05/2023 11:07:55,C,5,5.58,,,,
28/05/2023 11:10:08,C,3,4.59,,,,
28/05/2023 11:12:19,B,7,6.62,,,,
28/05/2023 11:12:31,C,3,4.52,,,,
28/05/2023 11:15:51,C,6,6.12,,,,
28/05/2023 11:28:41,B,4,4.94,,,,
28/05/2023 11:36:22,B,2,3.93,,,,
28/05/2023 11:36:50,A,5,5.74,,,,
28/05/2023 11:37:13,A,9,7.54,,,,
28/05/2023 11:38:08,A,10,8.17,,,,
28/05/2023 11:38:17,B,7,6.31,,,,
28/05/2023 12:22:53,A,3,4.25,,,,
28/05/2023 12:28:33,B,1,3.77,,,,
28/05/2023 12:34:26,C,4,4.76,,,,
28/05/2023 12:43:11,C,5,5.08,,,,
28/05/2023 12:50:07,C,2,4.15,,,,
28/05/2023 12:53:04,B,4,4.51,,,,
28/05/2023 13:07:14,C,2,4.17,,,,
28/05/2023 13:07:35,B,2,4.2,,,,
28/05/2023 13:20:27,A,5,5.17,,,,
28/05/2023 13:26:25,A,7,6.75,,,,
28/05/2023 13:28:16,C,2,4.12,,,,
28/05/2023 13:58:02,C,5,5.7,,,,
28/05/2023 13:59:13,C,5,5.8,,,,
28/05/2023 14:00:08,A,2,3.81,,,,
28/05/2023 14:04:26,A,10,8.59,,,,
28/05/2023 14:11:24,C,2,3.95,,,,
28/05/2023 14:18:02,A,7,6.72,,,,
28/05/2023 14:25:57,C,1,3.6,,,,
28/05/2023 14:31:53,C,2,3.66,,,,
28/05/2023 14:42:06,C,2,4.25,,,,
28/05/2023 14:49:17,C,2,3.94,,,,
28/05/2023 15:06:40,A,3,4.47,,,,
28/05/2023 15:06:49,A,10,7.91,,,,
28/05/2023 15:17:32,A,9,7.97,,,,
28/05/2023 15:18:51,C,3,4.31,,,,
28/05/2023 15:32:14,C,1,3.63,,,,
28/05/2023 15:34:06,B,6,5.47,,,,
28/05/2023 15:42:11,C,3,4.81,,,,
28/05/2023 15:45:22,B,9,7.36,,,,
28/05/2023 15:46:57,C,4,5.45,,,,
28/05/2023 16:12:22,A,3,4.32,,,,
28/05/2023 16:27:31,C,2,4.37,,,,
28/05/2023 16:36:45,C,7,6.26,,,,
28/05/2023 16:37:24,C,2,4.3,,,,
28/05/2023 16:40:08,C,2,4.37,,,,
28/05/2023 16:54:57,B,3,4.73,,,,
28/05/2023 17:15:17,C,5,5.97,,,,
28/05/2023 17:28:20,A,6,6.2,,,,
28/05/2023 17:35:24,C,5,5.84,,,,
28/05/2023 17:35:38,A,1,3.3,,,,
28/05/2023 17:39:34,C,4,4.58,,,,
28/05/2023 17:40:37,C,5,5.72,,,,
28/05/2023 17:47:46,C,2,3.86,,,,
28/05/2023 17:55:00,C,3,4.6,,,,
28/05/2023 18:04:08,C,2,3.7,,,,
28/05/2023 18:06:43,C,3,4.73,,,,
28/05/2023 18:08:46,B,5,5.84,,,,
28/05/2023 18:13:18,A,4,5,,,,
28/05/2023 18:21:28,A,5,5.04,,,,
28/05/2023 18:25:41,C,4,5.31,,,,
28/05/2023 18:27:44,A,7,6.83,,,,
28/05/2023 18:29:27,B,6,5.8,,,,
28/05/2023 18:38:19,B,3,4.54,,,,
28/05/2023 18:38:58,C,5,5.84,,,,
28/05/2023 19:01:42,B,7,6.93,,,,
28/05/2023 19:02:37,C,4,4.72,,,,
28/05/2023 19:54:20,B,10,7.46,,,,
28/05/2023 20:03:46,A,7,6.89,,,,
28/05/2023 20:04:32,A,7,6.73,,,,
28/05/2023 20:09:35,C,4,5.32,,,,
28/05/2023 20:12:43,A,2,4.03,,,,
28/05/2023 20:18:11,A,1,3.4,,,,
28/05/2023 20:19:59,C,4,5.24,,,,
28/05/2023 20:26:35,C,3,4.55,,,,
28/05/2023 20:28:58,C,3,4.41,,,,
28/05/2023 20:29:10,C,2,3.96,,,,
28/05/2023 20:39:49,B,3,4.33,,,,
28/05/2023 20:43:04,C,1,3.85,,,,
28/05/2023 20:44:55,C,3,4.33,,,,
28/05/2023 20:45:15,B,3,4.35,,,,
28/05/2023 20:58:25,B,9,7.48,,,,
28/05/2023 21:05:46,A,9,8.2,,,,
28/05/2023 21:20:52,A,9,7.34,,,,
28/05/2023 21:33:27,B,5,5.01,,,,
28/05/2023 21:45:35,C,2,4.36,,,,
28/05/2023 21:52:39,A,5,4.95,,,,
28/05/2023 21:53:13,A,10,7.73,,,,
28/05/2023 22:00:35,A,3,4.69,,,,
28/05/2023 22:04:56,C,2,3.8,,,,
28/05/2023 22:07:41,B,1,3.43,,,,
28/05/2023 22:16:30,C,5,5.19,,,,
28/05/2023 22:18:32,A,3,4.28,,,,
28/05/2023 22:20:10,B,5,5.64,,,,
28/05/2023 22:20:16,A,8,6.35,,,,
28/05/2023 22:22:07,C,3,4.12,,,,
28/05/2023 22:27:09,A,9,7.95,,,,
28/05/2023 22:27:58,B,3,4.56,,,,
28/05/2023 22:41:30,B,7,6.89,,,,
28/05/2023 22:42:55,C,6,5.78,,,,
28/05/2023 22:45:08,A,2,4.33,,,,
28/05/2023 22:47:59,B,3,4.87,,,,
28/05/2023 22:53:43,A,4,4.67,,,,
28/05/2023 23:04:16,C,6,6.51,,,,
28/05/2023 23:05:31,C,2,3.64,,,,
28/05/2023 23:06:01,A,7,5.94,,,,
28/05/2023 23:08:07,C,2,3.73,,,,
28/05/2023 23:15:52,C,3,4.32,,,,
28/05/2023 23:17:53,C,5,5.56,,,,
28/05/2023 23:18:53,B,2,4.34,,,,
28/05/2023 23:36:01,A,7,6.76,,,,
28/05/2023 23:39:57,C,4,5.17,,,,
28/05/2023 23:41:19,C,4,4.79,,,,
29/05/2023 00:07:00,C,5,5.19,,,,
29/05/2023 00:07:46,C,6,5.86,,,,
29/05/2023 00:10:10,B,6,6.44,,,,
29/05/2023 00:15:04,B,2,4.32,,,,
29/05/2023 00:32:59,C,3,4.16,,,,
29/05/2023 00:44:14,A,4,4.81,,,,
29/05/2023 00:56:50,A,7,6.4,,,,
29/05/2023 01:03:39,A,7,5.88,,,,
29/05/2023 01:09:44,A,7,6.99,,,,
29/05/2023 01:13:07,B,3,4.25,,,,
29/05/2023 01:16:10,C,5,5.81,,,,
29/05/2023 01:33:04,B,1,3.23,,,,
29/05/2023 01:33:22,A,9,7.46,,,,
29/05/2023 01:35:33,A,1,3.82,,,,
29/05/2023 01:40:48,C,4,5.09,,,,
29/05/2023 01:41:25,A,9,7.4,,,,
29/05/2023 01:45:43,A,6,6.12,,,,
29/05/2023 01:50:07,A,4,4.58,,,,
29/05/2023 01:55:16,B,5,5.92,,,,
29/05/2023 01:57:58,B,9,6.92,,,,
29/05/2023 01:57:59,C,2,3.87,,,,
29/05/2023 02:00:09,A,3,4.3,,,,
29/05/2023 02:12:54,A,8,7.62,,,,
29/05/2023 02:13:36,A,3,4.7,,,,
29/05/2023 02:14:38,B,5,5.08,,,,
29/05/2023 02:15:59,C,3,4.47,,,,
29/05/2023 02:21:58,A,3,4.36,,,,
29/05/2023 02:24:08,C,1,3.64,,,,
29/05/2023 02:30:07,A,5,5.83,,,,
29/05/2023 02:33:07,B,2,3.64,,,,
29/05/2023 02:45:07,C,3,4.35,,,,
29/05/2023 02:45:34,C,5,4.95,,,,
29/05/2023 02:46:46,C,2,4.22,,,,
29/05/2023 03:08:53,B,3,4.91,,,,
29/05/2023 03:18:30,B,11,7.94,,,,
29/05/2023 03:23:13,C,3,4.67,,,,
29/05/2023 03:26:45,C,3,4.39,,,,
29/05/2023 03:27:09,B,6,5.92,,,,
29/05/2023 03:29:41,B,5,6.03,,,,
29/05/2023 03:35:18,A,4,5.12,,,,
29/05/2023 03:36:42,A,5,5.24,,,,
29/05/2023 03:52:05,C,2,3.77,,,,
29/05/2023 03:56:01,C,1,3.67,,,,
29/05/2023 04:21:02,B,7,6.46,,,,
29/05/2023 04:21:05,C,4,5.49,,,,
29/05/2023 04:28:30,B,7,6.36,,,,
29/05/2023 04:28:55,C,2,3.64,,,,
29/05/2023 04:31:57,B,5,5.1,,,,
29/05/2023 04:57:13,A,6,6.5,,,,
29/05/2023 05:02:08,C,3,4.12,,,,
29/05/2023 05:03:40,A,5,5.7,,,,
29/05/2023 05:07:48,C,3,4.26,,,,
29/05/2023 05:11:12,A,6,5.98,,,,
29/05/2023 05:18:02,C,1,3.37,,,,
29/05/2023 05:31:12,C,2,4.28,,,,
29/05/2023 05:37:13,C,4,5.29,,,,
29/05/2023 05:47:36,C,4,4.55,,,,
29/05/2023 05:49:32,C,3,4.49,,,,
29/05/2023 05:51:55,A,7,7.02,,,,
29/05/2023 05:56:09,B,5,5.87,,,,
29/05/2023 05:58:22,A,4,4.78,,,,
29/05/2023 06:00:03,C,3,4.28,,,,
29/05/2023 06:01:51,A,6,5.69,,,,
29/05/2023 06:06:52,A,7,6.93,,,,
29/05/2023 06:09:21,C,2,4.15,,,,
29/05/2023 06:14:40,B,8,7.06,,,,
29/05/2023 06:28:47,C,2,3.92,,,,
29/05/2023 06:32:17,C,3,4.1,,,,
29/05/2023 06:32:50,A,2,3.9,,,,
29/05/2023 06:40:00,B,5,5.59,,,,
29/05/2023 06:58:15,B,4,4.82,,,,
29/05/2023 07:05:29,B,8,7.67,,,,
29/05/2023 07:18:10,B,8,6.98,,,,
29/05/2023 07:37:05,B,4,4.56,,,,
29/05/2023 07:45:32,C,5,5.86,,,,
29/05/2023 07:50:12,B,7,6.61,,,,
29/05/2023 07:55:40,A,11,7.77,,,,
29/05/2023 08:09:19,B,9,7.63,,,,
29/05/2023 08:18:55,C,4,5.04,,,,
29/05/2023 08:23:34,A,3,4.84,,,,
29/05/2023 08:29:41,B,7,6.97,,,,
29/05/2023 08:37:13,A,10,8.01,,,,
29/05/2023 08:39:18,B,1,3.21,,,,
29/05/2023 08:47:22,C,5,5.92,,,,
29/05/2023 08:52:47,B,2,4.14,,,,
29/05/2023 08:55:41,A,10,8.68,,,,
29/05/2023 09:00:15,A,10,7.46,,,,
29/05/2023 09:07:38,B,3,4.1,,,,
29/05/2023 09:14:42,A,2,3.87,,,,
29/05/2023 09:16:11,A,6,5.83,,,,
29/05/2023 09:26:29,A,7,6.92,,,,
29/05/2023 09:28:56,A,10,8.59,,,,
29/05/2023 09:29:44,C,1,3.41,,,,
29/05/2023 09:32:32,C,1,3.35,,,,
29/05/2023 09:35:15,B,8,6.94,,,,
29/05/2023 09:37:55,C,2,4.02,,,,
29/05/2023 09:38:54,A,3,4.08,,,,
29/05/2023 09:42:22,C,3,4.81,,,,
29/05/2023 09:42:41,B,4,4.9,,,,
29/05/2023 09:46:41,A,10,8.08,,,,
29/05/2023 09:50:45,C,2,4.13,,,,
29/05/2023 09:58:03,A,4,4.54,,,,
29/05/2023 10:01:42,C,7,6.39,,,,
29/05/2023 10:10:32,C,4,5.38,,,,
29/05/2023 10:16:16,A,7,6.33,,,,
29/05/2023 10:27:17,C,6,6.37,,,,
29/05/2023 10:33:21,B,11,8.55,,,,
29/05/2023 10:34:48,B,6,5.56,,,,
29/05/2023 10:41:25,C,3,4.76,,,,
29/05/2023 10:44:42,C,4,5.04,,,,
29/05/2023 10:56:47,B,5,5.39,,,,
29/05/2023 10:58:55,C,5,5.99,,,,
29/05/2023 11:08:43,C,6,6.52,,,,
29/05/2023 11:12:07,A,10,8.73,,,,
29/05/2023 11:12:32,C,2,3.62,,,,
29/05/2023 11:14:17,B,5,5.67,,,,
29/05/2023 11:14:42,A,5,5.42,,,,
29/05/2023 11:15:40,C,3,4.07,,,,
29/05/2023 11:17:11,A,3,4.3,,,,
29/05/2023 11:29:42,A,3,4.71,,,,
29/05/2023 11:30:09,C,3,4.41,,,,
29/05/2023 11:38:44,A,2,3.88,,,,
29/05/2023 11:44:19,A,2,3.92,,,,
29/05/2023 11:47:22,A,8,6.83,,,,
29/05/2023 11:56:33,B,2,3.64,,,,
29/05/2023 12:01:14,C,2,4.29,,,,
29/05/2023 12:15:24,A,4,5.08,,,,
29/05/2023 12:25:00,C,3,4.82,,,,
29/05/2023 12:30:36,C,5,5.95,,,,
29/05/2023 12:31:51,B,6,6.51,,,,
29/05/2023 12:34:17,C,5,5.58,,,,
29/05/2023 12:42:13,A,8,7.42,,,,
29/05/2023 12:47:56,A,2,3.94,,,,
29/05/2023 12:55:56,B,6,5.62,,,,
29/05/2023 12:56:13,A,5,5.88,,,,
29/05/2023 12:59:21,C,2,3.74,,,,
29/05/2023 13:00:09,A,3,4.11,,,,
29/05/2023 13:09:27,C,3,4.88,,,,
29/05/2023 13:11:27,C,2,3.69,,,,
29/05/2023 13:16:43,A,4,4.68,,,,
29/05/2023 13:18:42,B,9,8.22,,,,
29/05/2023 13:29:47,A,10,8.23,,,,
29/05/2023 13:40:53,C,3,4.52,,,,
29/05/2023 13:44:49,C,3,4.53,,,,
29/05/2023 13:46:36,B,3,4.15,,,,
29/05/2023 13:50:39,B,3,4.62,,,,
29/05/2023 13:53:17,C,4,4.56,,,,
29/05/2023 14:03:24,A,11,8.5,,,,
29/05/2023 14:19:51,C,4,5.47,,,,
29/05/2023 14:26:26,B,3,4.4,,,,
29/05/2023 14:29:45,C,3,4.71,,,,
29/05/2023 14:43:10,C,2,4.35,,,,
29/05/2023 14:56:51,A,4,5.09,,,,
29/05/2023 14:57:24,B,5,5.89,,,,
29/05/2023 15:09:32,C,4,5.17,,,,
29/05/2023 15:14:03,B,1,3.74,,,,
29/05/2023 15:14:05,C,5,5.69,,,,
29/05/2023 15:20:33,A,3,4.33,,,,
29/05/2023 15:21:51,C,4,4.97,,,,
29/05/2023 15:27:35,C,7,6.22,,,,
29/05/2023 15:30:47,A,10,7.83,,,,
29/05/2023 15:41:36,C,1,3.6,,,,
29/05/2023 15:48:54,B,7,5.91,,,,
29/05/2023 15:49:54,C,4,4.64,,,,
29/05/2023 16:10:53,A,2,4.13,,,,
29/05/2023 16:14:08,C,4,5.44,,,,
29/05/2023 16:31:10,A,4,4.87,,,,
29/05/2023 16:36:26,C,5,5.71,,,,
29/05/2023 16:47:35,C,4,5.06,,,,
29/05/2023 17:05:55,A,4,4.58,,,,
29/05/2023 17:13:14,A,4,4.82,,,,
29/05/2023 17:27:40,C,5,6.02,,,,
29/05/2023 17:38:24,B,4,4.71,,,,
29/05/2023 17:43:29,A,3,4.85,,,,
29/05/2023 17:44:17,B,4,5.25,,,,
29/05/2023 17:45:21,B,8,7.54,,,,
29/05/2023 17:49:04,A,7,6.9,,,,
29/05/2023 18:07:07,A,6,5.57,,,,
29/05/2023 18:30:57,B,6,5.78,,,,
29/05/2023 18:31:20,C,2,3.95,,,,
29/05/2023 18:33:25,C,5,5.69,,,,
29/05/2023 18:33:32,C,4,4.93,,,,
29/05/2023 18:36:41,C,5,5.1,,,,
29/05/2023 18:42:29,A,4,5.03,,,,
29/05/2023 18:42:58,A,10,8.4,,,,
29/05/2023 18:50:41,B,3,4.27,,,,
29/05/2023 18:51:17,C,3,4.74,,,,
29/05/2023 18:53:57,A,3,4.79,,,,
29/05/2023 19:07:26,B,4,4.9,,,,
29/05/2023 19:10:04,B,5,5.97,,,,
29/05/2023 19:12:24,C,5,5.63,,,,
29/05/2023 19:23:57,A,3,4.06,,,,
29/05/2023 19:24:01,C,3,4.21,,,,
29/05/2023 19:24:05,A,2,3.98,,,,
29/05/2023 19:35:34,C,5,6.05,,,,
29/05/2023 19:45:44,C,2,4.06,,,,
29/05/2023 19:47:48,A,5,5.05,,,,
29/05/2023 19:54:03,C,5,5.95,,,,
29/05/2023 19:54:58,C,3,4.91,,,,
29/05/2023 19:55:59,B,1,3.39,,,,
29/05/2023 19:55:59,A,11,8.92,,,,
29/05/2023 20:15:46,C,2,4.34,,,,
29/05/2023 20:26:06,C,3,4.77,,,,
29/05/2023 20:29:17,A,4,5.36,,,,
29/05/2023 20:35:56,B,9,7.06,,,,
29/05/2023 20:36:02,B,4,5.46,,,,
29/05/2023 20:42:42,C,3,4.65,,,,
29/05/2023 21:00:31,C,2,3.73,,,,
29/05/2023 21:12:52,C,1,3.44,,,,
29/05/2023 21:13:02,A,5,5.7,,,,
29/05/2023 21:13:27,B,3,4.8,,,,
29/05/2023 21:19:30,C,4,4.57,,,,
29/05/2023 21:20:20,A,3,4.37,,,,
29/05/2023 21:21:11,C,4,4.79,,,,
29/05/2023 21:22:05,B,5,5.08,,,,
29/05/2023 21:23:34,A,7,6.48,,,,
29/05/2023 21:33:55,B,2,4.29,,,,
29/05/2023 21:35:06,B,10,8.41,,,,
29/05/2023 21:46:45,C,4,4.69,,,,
29/05/2023 21:55:59,B,6,5.41,,,,
29/05/2023 22:05:41,A,9,8.19,,,,
29/05/2023 22:07:34,A,7,6.95,,,,
29/05/2023 22:14:46,A,2,3.79,,,,
29/05/2023 22:18:14,C,3,4.42,,,,
29/05/2023 22:22:57,A,2,4.25,,,,
29/05/2023 22:24:06,B,3,4.7,,,,
29/05/2023 22:44:28,B,9,7.88,,,,
29/05/2023 22:44:32,A,8,6.59,,,,
29/05/2023 22:44:44,B,10,8.24,,,,
29/05/2023 22:52:19,C,4,5.42,,,,
29/05/2023 22:54:37,A,7,6.96,,,,
29/05/2023 22:55:22,C,6,6.53,,,,
29/05/2023 22:57:15,A,4,4.95,,,,
29/05/2023 22:58:41,B,2,3.79,,,,
29/05/2023 23:01:42,A,9,7.15,,,,
29/05/2023 23:12:13,A,9,7.4,,,,
29/05/2023 23:45:37,B,4,5.16,,,,
29/05/2023 23:46:26,C,5,5.63,,,,
29/05/2023 23:48:01,A,7,6.45,,,,
29/05/2023 23:55:31,C,3,4.44,,,,
29/05/2023 23:57:58,C,3,4.81,,,,
29/05/2023 23:59:13,A,1,3.34,,,,
29/05/2023 23:59:41,A,5,5.47,,,,
29/05/2023 23:59:47,C,4,4.99,,,,
